date,hashrate
2018/12/28,4.2522108769346E+19
2018/12/29,4.0949462084427E+19
2018/12/30,3.8590451404578E+19
2018/12/31,4.4824370462361E+19
2019/01/01,4.0548103020741E+19
2019/01/02,4.349776855739E+19
2019/01/03,4.1470753789676E+19
2019/01/04,4.3397943825546E+19
2019/01/05,4.6462448710984E+19
2019/01/06,4.0627938877956E+19
2019/01/07,4.0325834892004E+19
2019/01/08,4.3451881817648E+19
2019/01/09,4.4608368345591E+19
2019/01/10,4.5705925947925E+19
2019/01/11,4.2783465499578E+19
2019/01/12,4.1494716907791E+19
2019/01/13,3.6948081687437E+19
2019/01/14,4.2095846442921E+19
2019/01/15,4.2503303690468E+19
2019/01/16,3.8177531901771E+19
2019/01/17,3.803010863618E+19
2019/01/18,3.7759621971804E+19
2019/01/19,3.9213830529639E+19
2019/01/20,4.5872022097831E+19
2019/01/21,4.24950848899E+19
2019/01/22,4.1308125418044E+19
2019/01/23,4.2551924954882E+19
2019/01/24,4.1997082359284E+19
2019/01/25,4.4875834551581E+19
2019/01/26,4.0642192639493E+19
2019/01/27,4.3587102567367E+19
2019/01/28,4.2000265617048E+19
2019/01/29,4.0899283223077E+19
2019/01/30,4.3417190996837E+19
2019/01/31,4.0354459128309E+19
2019/02/01,4.4553844135142E+19
2019/02/02,4.566638620788E+19
2019/02/03,3.999579793621E+19
2019/02/04,4.2182269827668E+19
2019/02/05,4.2412337979127E+19
2019/02/06,4.5582145620427E+19
2019/02/07,4.8947509023382E+19
2019/02/08,5.0014380848644E+19
2019/02/09,4.4867014485735E+19
2019/02/10,4.1408596792514E+19
2019/02/11,4.4017371245167E+19
2019/02/12,4.1435376549175E+19
2019/02/13,3.9952203864611E+19
2019/02/14,4.8285929995764E+19
2019/02/15,4.0023137521505E+19
2019/02/16,3.9549386842408E+19
2019/02/17,4.9629012445125E+19
2019/02/18,4.7899025240876E+19
2019/02/19,4.7509317498389E+19
2019/02/20,4.0879077067077E+19
2019/02/21,3.9935971831676E+19
2019/02/22,4.1259028458091E+19
2019/02/23,4.821220223967E+19]]
